Name: pt-PT-Wavenet-B, Language Codes: pt-PT, SSML Gender: MALE
Name: pt-PT-Wavenet-C, Language Codes: pt-PT, SSML Gender: MALE
Name: pt-PT-Wavenet-D, Language Codes: pt-PT, SSML Gender: FEMALE
Name: pt-PT-Wavenet-E, Language Codes: pt-PT, SSML Gender: FEMALE
Name: pt-PT-Wavenet-F, Language Codes: pt-PT, SSML Gender: MALE
Name: ro-RO-Standard-A, Language Codes: ro-RO, SSML Gender: FEMALE
Name: ro-RO-Standard-B, Language Codes: ro-RO, SSML Gender: FEMALE
Name: ro-RO-Wavenet-A, Language Codes: ro-RO, SSML Gender: FEMALE
Name: ro-RO-Wavenet-B, Language Codes: ro-RO, SSML Gender: FEMALE
Name: ru-RU-Chirp3-HD-Aoede, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Chirp3-HD-Charon, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Chirp3-HD-Fenrir, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Chirp3-HD-Kore, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Chirp3-HD-Leda, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Chirp3-HD-Orus, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Chirp3-HD-Puck, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Chirp3-HD-Zephyr, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Standard-A, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Standard-B, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Standard-C, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Standard-D, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Standard-E, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Wavenet-A, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Wavenet-B, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Wavenet-C, Language Codes: ru-RU, SSML Gender: FEMALE
Name: ru-RU-Wavenet-D, Language Codes: ru-RU, SSML Gender: MALE
Name: ru-RU-Wavenet-E, Language Codes: ru-RU, SSML Gender: FEMALE
Name: sk-SK-Standard-A, Language Codes: sk-SK, SSML Gender: FEMALE
Name: sk-SK-Standard-B, Language Codes: sk-SK, SSML Gender: FEMALE
Name: sk-SK-Wavenet-A, Language Codes: sk-SK, SSML Gender: FEMALE
Name: sk-SK-Wavenet-B, Language Codes: sk-SK, SSML Gender: FEMALE
Name: sr-RS-Standard-A, Language Codes: sr-RS, SSML Gender: FEMALE
Name: sv-SE-Standard-A, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Standard-B, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Standard-C, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Standard-D, Language Codes: sv-SE, SSML Gender: MALE
Name: sv-SE-Standard-E, Language Codes: sv-SE, SSML Gender: MALE
Name: sv-SE-Standard-F, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Standard-G, Language Codes: sv-SE, SSML Gender: MALE
Name: sv-SE-Wavenet-A, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Wavenet-B, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Wavenet-C, Language Codes: sv-SE, SSML Gender: MALE
Name: sv-SE-Wavenet-D, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Wavenet-E, Language Codes: sv-SE, SSML Gender: MALE
Name: sv-SE-Wavenet-F, Language Codes: sv-SE, SSML Gender: FEMALE
Name: sv-SE-Wavenet-G, Language Codes: sv-SE, SSML Gender: MALE
Name: ta-IN-Chirp3-HD-Aoede, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Chirp3-HD-Charon, Language Codes: ta-IN, SSML Gender: MALE
Name: ta-IN-Chirp3-HD-Fenrir, Language Codes: ta-IN, SSML Gender: MALE
Name: ta-IN-Chirp3-HD-Kore, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Chirp3-HD-Leda, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Chirp3-HD-Orus, Language Codes: ta-IN, SSML Gender: MALE
Name: ta-IN-Chirp3-HD-Puck, Language Codes: ta-IN, SSML Gender: MALE
Name: ta-IN-Chirp3-HD-Zephyr, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Standard-A, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Standard-B, Language Codes: ta-IN, SSML Gender: MALE
Name: ta-IN-Standard-C, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Standard-D, Language Codes: ta-IN, SSML Gender: MALE
Name: ta-IN-Wavenet-A, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Wavenet-B, Language Codes: ta-IN, SSML Gender: MALE
Name: ta-IN-Wavenet-C, Language Codes: ta-IN, SSML Gender: FEMALE
Name: ta-IN-Wavenet-D, Language Codes: ta-IN, SSML Gender: MALE
Name: te-IN-Chirp3-HD-Aoede, Language Codes: te-IN, SSML Gender: FEMALE
Name: te-IN-Chirp3-HD-Charon, Language Codes: te-IN, SSML Gender: MALE
Name: te-IN-Chirp3-HD-Fenrir, Language Codes: te-IN, SSML Gender: MALE
Name: te-IN-Chirp3-HD-Kore, Language Codes: te-IN, SSML Gender: FEMALE
Name: te-IN-Chirp3-HD-Leda, Language Codes: te-IN, SSML Gender: FEMALE
Name: te-IN-Chirp3-HD-Orus, Language Codes: te-IN, SSML Gender: MALE
Name: te-IN-Chirp3-HD-Puck, Language Codes: te-IN, SSML Gender: MALE
Name: te-IN-Chirp3-HD-Zephyr, Language Codes: te-IN, SSML Gender: FEMALE
Name: te-IN-Standard-A, Language Codes: te-IN, SSML Gender: FEMALE
Name: te-IN-Standard-B, Language Codes: te-IN, SSML Gender: MALE
Name: te-IN-Standard-C, Language Codes: te-IN, SSML Gender: FEMALE
Name: te-IN-Standard-D, Language Codes: te-IN, SSML Gender: MALE
Name: th-TH-Chirp3-HD-Aoede, Language Codes: th-TH, SSML Gender: FEMALE
Name: th-TH-Chirp3-HD-Charon, Language Codes: th-TH, SSML Gender: MALE
Name: th-TH-Chirp3-HD-Fenrir, Language Codes: th-TH, SSML Gender: MALE
Name: th-TH-Chirp3-HD-Kore, Language Codes: th-TH, SSML Gender: FEMALE
Name: th-TH-Chirp3-HD-Leda, Language Codes: th-TH, SSML Gender: FEMALE
Name: th-TH-Chirp3-HD-Orus, Language Codes: th-TH, SSML Gender: MALE
Name: th-TH-Chirp3-HD-Puck, Language Codes: th-TH, SSML Gender: MALE
Name: th-TH-Chirp3-HD-Zephyr, Language Codes: th-TH, SSML Gender: FEMALE
Name: th-TH-Neural2-C, Language Codes: th-TH, SSML Gender: FEMALE
Name: th-TH-Standard-A, Language Codes: th-TH, SSML Gender: FEMALE
Name: tr-TR-Chirp3-HD-Aoede, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Chirp3-HD-Charon, Language Codes: tr-TR, SSML Gender: MALE
Name: tr-TR-Chirp3-HD-Fenrir, Language Codes: tr-TR, SSML Gender: MALE
Name: tr-TR-Chirp3-HD-Kore, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Chirp3-HD-Leda, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Chirp3-HD-Orus, Language Codes: tr-TR, SSML Gender: MALE
Name: tr-TR-Chirp3-HD-Puck, Language Codes: tr-TR, SSML Gender: MALE
Name: tr-TR-Chirp3-HD-Zephyr, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Standard-A, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Standard-B, Language Codes: tr-TR, SSML Gender: MALE
Name: tr-TR-Standard-C, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Standard-D, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Standard-E, Language Codes: tr-TR, SSML Gender: MALE
Name: tr-TR-Wavenet-A, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Wavenet-B, Language Codes: tr-TR, SSML Gender: MALE
Name: tr-TR-Wavenet-C, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Wavenet-D, Language Codes: tr-TR, SSML Gender: FEMALE
Name: tr-TR-Wavenet-E, Language Codes: tr-TR, SSML Gender: MALE
Name: uk-UA-Standard-A, Language Codes: uk-UA, SSML Gender: FEMALE
Name: uk-UA-Wavenet-A, Language Codes: uk-UA, SSML Gender: FEMALE
Name: ur-IN-Standard-A, Language Codes: ur-IN, SSML Gender: FEMALE
Name: ur-IN-Standard-B, Language Codes: ur-IN, SSML Gender: MALE
Name: ur-IN-Wavenet-A, Language Codes: ur-IN, SSML Gender: FEMALE
Name: ur-IN-Wavenet-B, Language Codes: ur-IN, SSML Gender: MALE
Name: vi-VN-Chirp3-HD-Aoede, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Chirp3-HD-Charon, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Chirp3-HD-Fenrir, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Chirp3-HD-Kore, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Chirp3-HD-Leda, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Chirp3-HD-Orus, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Chirp3-HD-Puck, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Chirp3-HD-Zephyr, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Neural2-A, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Neural2-D, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Standard-A, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Standard-B, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Standard-C, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Standard-D, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Wavenet-A, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Wavenet-B, Language Codes: vi-VN, SSML Gender: MALE
Name: vi-VN-Wavenet-C, Language Codes: vi-VN, SSML Gender: FEMALE
Name: vi-VN-Wavenet-D, Language Codes: vi-VN, SSML Gender: MALE
Name: yue-HK-Standard-A, Language Codes: yue-HK, SSML Gender: FEMALE
Name: yue-HK-Standard-B, Language Codes: yue-HK, SSML Gender: MALE
Name: yue-HK-Standard-C, Language Codes: yue-HK, SSML Gender: FEMALE
Name: yue-HK-Standard-D, Language Codes: yue-HK, SSML Gender: MALE
